0.0025146711104945575,0.06286677776236393,0.9492883442116955
0.0024942503647321923,0.0623562591183048,0.9540507645100634
0.002473562089121242,0.06183905222803105,0.9585053095344812
0.0024526421876329067,0.061316054690822665,0.9626620586459159
0.0024315251313078634,0.06078812828269658,0.9665312396948756
0.002410243902691806,0.06025609756729515,0.9701231708334519
0.0023888299559274226,0.05972074889818556,0.9734482070404246
0.002367313191245998,0.05918282978114995,0.9765166913889741
0.00234572194256054,0.05864304856401349,0.9793389110190253
0.002324082976849225,0.05810207442123062,0.9819250577187976
0.002302421504029121,0.05756053760072803,0.9842851929724493
0.0022807611960513757,0.05701902990128439,0.98642921729222
0.002259124213996701,0.05647810534991752,0.9883668436235566
0.002237531242010289,0.05593828105025723,0.9901075745895529
0.0022160015269851304,0.055400038174628255,0.9916606833258458
0.0024998945379237254,0.12499472689618625,0.9437101880662062
0.0024798288104309553,0.12399144052154776,0.9485345199898404
0.0024594944086921452,0.12297472043460725,0.9530540833682062
0.002438926457923403,0.12194632289617013,0.9572786347349355
0.002418158715283753,0.12090793576418765,0.9612180893252918
0.0023972235134909,0.11986117567454499,0.9648824641800872
0.0023761517195457584,0.11880758597728792,0.9682818257148966
0.002354972707393301,0.11774863536966505,0.9714262417997366
0.002333714343302355,0.11668571716511775,0.9743257383287331
0.0023124029827291856,0.11562014913645927,0.9769902602030809
0.0024758353961190065,0.18568765470892548,0.934627862034925
0.002456338967785849,0.18422542258393867,0.9395496551780872
0.0024365723826355,0.18274292869766248,0.9441717982712562
0.0024165695149732467,0.1812427136229935,0.9485035346269992
0.0023963629722186623,0.17972722291639967,0.9525542814569183
0.002375984037508573,0.17819880281314293,0.9563335750972004
0.00235546262653654,0.1766596969902405,0.9598510203136401
0.00233482725758505,0.17511204431887875,0.9631162437538331
0.004988454177789751,0.062355677222371876,0.9540418615022898
0.004947078775328783,0.06183848469160978,0.9584965127199516
0.0049052401145982995,0.061315501432478735,0.9626533724899162
0.0048630071353658235,0.06078758919207279,0.9665226681539574
